article_id,char_count,word_count,paragraph_count,noun_count,verb_count,adj_count,adv_count,pron_count
5903,111,18,1,10,1,5,0,0
5904,2213,342,12,178,55,65,13,1
5905,987,164,8,92,36,24,5,0
5906,287,45,2,21,6,12,1,0
5907,2663,396,12,186,99,66,21,2
5908,3180,496,18,260,96,87,14,0
5909,869,132,9,54,34,25,6,0
591,1170,185,10,93,45,26,6,0
5910,445,70,5,32,18,10,2,1
5911,1818,298,15,137,54,51,11,5
5912,1538,292,2,124,65,55,28,2
5913,346,53,2,24,14,9,0,1
5914,1622,258,10,120,48,45,11,2
5915,1825,279,9,126,38,61,20,0
5916,577,84,5,39,13,30,1,0
5917,1611,252,7,119,39,53,12,2
5918,2787,417,13,207,102,66,22,0
5919,728,121,5,59,32,12,7,2
592,2989,510,27,248,118,73,19,0
5920,1004,157,6,72,32,32,7,2
5921,5298,811,32,392,169,157,60,0
5922,525,86,5,42,21,10,3,2
5923,1718,262,7,137,46,44,15,3
5924,214,32,2,17,4,7,3,0
5925,2433,385,14,183,83,70,10,5
5926,3180,496,18,260,96,87,14,0
5927,1354,213,11,95,42,56,8,0
5928,980,165,10,83,34,28,8,2
5929,717,116,3,54,27,21,6,0
593,1674,270,13,136,53,49,8,0
5930,2169,347,13,169,68,69,19,0
5931,4792,749,12,383,123,128,57,1
5932,1398,227,14,103,47,41,11,3
5933,635,107,3,58,21,18,3,0
5934,1048,161,10,76,34,28,10,5
5935,589,91,8,40,26,17,1,0
5936,1365,220,13,93,53,33,10,0
5938,34,5,1,3,0,2,0,0
594,855,138,9,73,32,25,1,0
5940,2077,326,15,156,64,60,22,0
5941,170,22,1,10,3,8,0,0
5942,213,32,3,14,6,10,1,0
5943,1748,269,15,129,55,45,9,0
5944,2342,369,13,166,76,64,12,1
5945,2647,400,17,199,85,75,19,5
5946,511,76,4,40,16,15,0,2
5947,2467,383,18,172,79,78,13,3
5948,2776,436,16,196,83,90,19,8
5949,719,114,8,49,36,13,4,2
595,1788,284,7,150,75,39,11,0
5950,628,109,6,48,16,20,6,0
5951,1180,195,12,84,34,45,8,0
5952,1553,240,7,116,51,46,18,0
5953,2345,354,17,177,69,72,14,0
5954,1432,206,10,114,46,32,7,1
5955,431,68,5,34,12,10,0,0
5956,951,162,7,82,36,30,8,2
5957,2126,352,21,162,75,58,16,0
5958,394,62,4,29,12,11,2,2
5959,405,65,5,33,10,10,2,0
596,1811,288,16,124,63,56,20,3
5960,504,76,4,30,22,14,3,0
5961,1609,265,13,140,55,44,14,0
5962,1899,318,17,164,51,49,14,2
5963,3438,574,23,263,122,103,25,6
5964,3358,489,23,247,88,111,17,1
5965,579,91,6,40,20,20,6,0
5966,162,25,1,11,6,5,0,0
5967,5081,794,41,355,173,158,38,5
5968,577,84,5,39,13,30,1,0
5969,2814,438,11,211,79,68,19,0
597,2528,425,17,187,80,80,27,3
5970,1160,188,10,90,44,27,9,3
5971,2146,341,16,141,65,76,22,1
5972,848,135,7,69,25,22,6,0
5973,162,25,1,11,6,5,0,0
5974,2085,333,11,168,67,55,15,2
5975,3438,574,23,263,122,103,25,6
5976,534,75,3,38,17,14,1,1
5977,1484,217,15,107,55,38,8,2
5978,44,8,1,4,1,2,0,0
5979,667,104,1,45,28,16,11,1
598,884,139,8,59,27,35,5,0
5980,1212,207,9,98,55,31,12,0
5981,1180,195,12,84,34,45,8,0
5982,4665,691,26,350,156,115,26,3
5983,1688,253,9,124,49,54,18,1
5984,1212,207,9,98,55,31,12,0
5985,881,146,6,65,38,22,10,2
5986,525,86,5,42,21,10,3,2
5987,3661,535,28,243,118,103,36,5
5988,1874,316,13,152,52,73,8,10
5989,1826,276,15,114,75,57,9,0
599,1052,157,12,81,35,24,7,2
5990,2776,436,16,196,83,90,19,8
5991,713,124,5,52,24,29,5,0
5992,2300,388,24,179,87,73,14,8
5993,3302,490,25,245,113,82,18,0
5994,2204,353,25,161,78,58,13,0
5995,127,24,1,13,1,5,3,1
5996,2315,379,22,176,72,71,11,4
5997,2910,423,18,190,84,99,27,3
5998,392,69,5,37,10,14,0,0
5999,2470,393,12,176,79,67,20,1
6,760,117,4,56,27,18,7,0
60,577,87,4,43,12,23,0,0
600,1211,191,10,94,40,35,8,1
6000,307,50,5,22,7,8,5,0
6001,2836,415,21,203,100,73,19,0
6002,824,131,5,65,30,22,2,0
6003,942,154,5,71,28,32,8,0
6004,3002,438,18,222,88,67,24,2
6005,680,106,4,53,22,22,5,0
6006,1605,262,12,126,51,38,13,0
6007,1029,175,15,85,37,32,8,2
6008,336,46,2,28,6,8,2,0
6009,396,64,4,32,9,14,0,0
601,345,54,4,27,8,14,1,0
6010,1655,252,10,125,59,47,10,1
6011,168,24,3,10,5,6,1,2
6012,3796,603,25,282,123,119,32,2
6013,448,71,5,37,9,16,0,0
6014,412,68,6,37,14,10,1,0
6015,20862,3225,149,1502,807,560,171,16
6016,1445,231,12,107,55,33,15,0
6017,592,95,5,48,17,11,4,0
6018,642,104,4,40,22,15,5,0
6019,5081,794,41,355,173,158,38,5
602,70,13,4,4,5,0,1,0
6020,589,91,8,40,26,17,1,0
6021,2289,349,18,154,83,81,16,0
6022,168,24,3,10,5,6,1,2
6023,854,140,6,74,33,21,1,4
6024,9139,1510,38,800,261,287,48,2
6025,642,101,4,42,25,18,7,0
6026,2030,326,9,145,63,66,27,0
6027,186,29,4,18,4,5,1,1
603,1140,180,10,78,41,33,9,0
604,812,124,5,59,29,19,4,0
605,708,108,4,53,21,16,3,0
606,391,67,5,28,13,13,2,1
607,3760,575,28,281,135,80,20,7
608,1410,196,2,98,42,33,6,1
609,198,34,1,16,5,6,1,0
61,1501,244,14,118,57,34,7,0
611,979,147,7,65,31,26,5,1
612,894,140,8,77,26,24,6,0
613,1785,312,1,139,57,58,12,4
614,1704,253,10,127,58,47,8,0
615,1260,242,10,105,41,33,19,0
616,1169,184,10,97,34,31,7,0
617,1036,162,10,72,41,27,10,0
618,1071,161,8,76,37,27,6,0
619,2698,431,14,186,102,97,19,0
62,1820,270,16,132,68,40,16,0
620,1463,248,13,119,48,40,9,6
621,1477,230,12,107,51,48,7,2
622,1144,189,16,94,36,37,4,3
623,2542,428,9,185,60,115,18,2
624,969,157,7,76,30,32,6,6
625,1296,217,6,105,41,39,13,0
626,2552,377,17,175,79,87,18,1
627,1034,163,9,88,26,29,7,0
628,190,33,2,10,7,8,4,1
629,473,84,6,41,19,15,4,0
63,359,51,2,28,11,5,2,0
630,3032,456,28,194,86,112,29,11
631,2089,306,7,148,65,65,16,1
632,4950,768,27,383,149,134,37,5
633,1806,289,16,139,48,61,7,2
634,1910,311,14,119,67,62,19,6
635,3389,550,9,267,121,79,20,0
636,6834,1124,40,459,222,208,95,14
638,838,125,7,62,28,23,7,0
639,2367,362,17,165,71,77,11,1
64,2089,360,18,170,58,59,14,8
640,118,19,1,10,4,2,1,0
641,2149,344,18,151,70,65,26,0
642,1376,194,3,89,51,32,8,2
643,1810,261,9,132,54,46,15,0
644,3431,522,19,254,98,105,33,1
645,495,76,5,40,10,23,2,0
646,1823,278,21,138,61,44,13,2
647,2969,475,21,244,99,82,20,1
648,541,88,6,35,20,20,2,0
649,1436,232,12,97,54,46,13,0
65,405,66,5,28,20,13,4,0
650,1721,264,14,126,55,55,15,2
651,992,165,10,86,35,23,7,1
652,1243,207,13,88,39,34,8,0
653,787,117,7,54,26,20,5,1
654,1440,227,9,113,41,48,4,1
655,914,146,7,69,37,21,2,0
656,937,143,8,75,29,16,3,2
657,1746,286,10,139,51,56,9,0
658,2310,386,8,190,81,54,18,0
659,148,23,4,12,6,4,1,0
66,88,16,2,10,4,2,0,0
660,275,40,1,26,8,4,1,0
661,26,5,1,3,1,1,0,0
662,1048,176,5,69,24,24,5,2
663,1261,193,11,90,37,39,8,2
664,2357,379,18,190,76,57,19,3
665,1829,300,12,134,51,64,20,4
666,253,37,2,17,7,13,0,0
667,55,8,1,6,1,1,0,0
668,2431,386,11,161,84,72,31,5
669,156,25,4,14,6,4,1,0
67,1724,273,8,138,58,40,7,2
670,782,133,1,57,17,18,4,0
671,1696,257,14,119,47,59,6,0
672,841,134,5,68,26,22,11,2
673,165,27,3,9,7,7,1,0
674,944,149,8,72,38,16,3,2
675,1467,218,7,109,46,39,8,1
676,724,128,7,65,20,16,5,1
677,1722,284,13,125,60,53,12,5
678,1114,174,10,95,33,21,6,0
679,1986,322,15,144,81,50,14,0
68,1156,178,7,84,31,37,4,2
680,1849,300,5,102,56,66,42,6
681,1422,253,13,111,44,54,13,1
682,1443,228,12,101,58,29,22,2
683,691,119,1,46,19,24,3,1
684,1319,193,11,97,45,29,3,0
685,34,5,1,3,0,2,0,0
686,4255,688,18,288,137,146,58,5
687,1013,161,6,75,37,30,6,0
688,1356,213,11,99,47,35,9,0
689,2049,336,5,165,64,67,22,1
69,792,123,6,56,22,13,12,0
690,339,58,3,33,9,10,0,1
691,5158,816,15,344,165,133,66,3
692,1049,177,9,80,35,35,11,0
693,646,106,6,49,23,15,1,1
694,946,165,8,82,46,13,9,0
695,3625,552,21,298,124,82,13,3
696,1415,234,13,134,39,33,1,0
697,1725,273,8,139,58,40,7,1
698,2016,305,25,140,62,72,11,0
699,2269,341,14,155,79,60,20,2
7,1488,245,6,108,58,50,13,0
70,1299,202,12,102,36,36,12,0
700,4967,767,43,374,176,120,41,0
701,2732,433,23,192,99,82,28,3
702,1363,221,8,111,45,28,5,0
703,783,123,6,64,27,24,4,0
704,786,120,8,57,19,23,7,0
705,1101,186,9,81,42,28,3,2
706,828,135,7,75,19,22,3,0
707,614,95,5,44,24,17,1,1
708,1262,188,9,93,40,24,4,0
709,896,149,8,62,25,30,11,4
71,1769,310,13,142,74,48,25,1
710,1148,217,16,98,41,32,11,2
711,1454,219,13,109,49,38,6,1
712,790,137,1,64,28,22,6,2
713,1710,274,11,123,69,53,8,1
715,2739,430,22,187,91,84,32,1
716,458,73,5,34,14,7,3,1
717,416,63,1,37,15,6,4,0
718,2746,439,16,211,86,77,26,1
719,1888,303,12,153,58,52,8,2
72,1345,212,11,105,49,26,7,0
720,796,119,1,60,27,22,4,1
721,1400,234,14,97,51,41,5,4
722,3436,500,27,258,119,83,17,0
723,16,3,1,2,0,1,0,0
724,529,95,5,45,21,9,6,1
725,1762,286,16,111,72,68,15,2
727,4360,678,24,337,140,124,28,2
728,1298,215,13,107,44,51,8,0
729,687,112,5,51,20,25,7,0
73,2220,330,14,171,74,44,20,2
730,785,122,3,68,25,19,4,0
731,3303,536,21,248,100,102,26,0
732,31,5,1,5,0,0,0,0
733,935,162,10,66,38,18,6,0
734,436,73,3,30,19,17,2,1
735,756,120,6,59,29,17,5,2
736,1478,245,7,111,54,48,5,4
737,64,11,1,6,4,0,0,0
738,5035,766,32,382,161,144,23,0
739,1857,296,17,147,72,41,10,3
74,2773,437,21,197,91,87,18,3
740,73,11,1,4,2,4,1,0
741,1933,300,16,147,70,44,13,0
742,203,29,2,12,6,6,1,1
743,996,160,6,74,28,32,7,4
744,495,76,5,40,10,23,2,0
745,1723,312,17,143,66,42,6,6
746,1411,220,10,106,38,41,5,0
747,252,38,2,21,9,6,2,0
748,1003,162,7,81,39,16,8,5
749,1109,171,10,88,38,34,5,0
75,517,84,5,40,25,12,4,0
750,3271,498,18,241,93,99,33,1
751,1050,169,6,78,39,31,6,0
753,3157,471,19,223,108,92,22,1
755,795,140,5,67,18,29,6,0
756,820,133,6,63,26,24,12,0
757,1344,222,2,120,41,29,6,0
758,835,145,9,73,27,14,6,1
759,4958,770,1,351,154,160,57,2
76,559,90,6,41,19,14,9,1
760,1663,246,13,117,63,50,8,1
761,2019,293,10,137,72,59,17,0
762,703,104,7,44,25,24,7,2
763,40422,5758,99,2855,1201,1041,306,7
764,1686,250,12,116,47,41,19,2
765,2950,466,23,210,127,80,25,0
766,1910,312,19,141,64,68,6,6
767,1209,190,12,96,46,27,6,0
769,2880,468,19,237,88,83,8,6
77,1797,293,14,157,54,43,12,3
770,2204,364,15,151,56,60,21,3
771,310,51,3,23,9,7,3,2
772,1491,256,9,119,61,52,6,0
773,4113,636,32,304,143,114,28,2
774,458,73,5,34,14,7,3,1
775,1509,234,9,120,37,39,10,0
776,1474,224,15,98,54,44,7,1
777,1733,259,14,118,54,51,11,1
778,4256,688,17,340,151,106,28,4
779,705,111,5,53,26,18,2,1
78,2233,357,29,177,75,65,13,1
780,1513,238,8,140,39,30,5,1
781,890,143,7,64,37,23,6,1
782,6614,975,27,487,185,142,47,2
783,3089,435,16,226,83,92,11,0
784,2116,315,13,136,80,65,17,1
785,2715,431,14,210,87,83,12,3
786,3285,501,21,253,111,66,37,2
787,1808,302,13,130,52,58,17,3
788,813,142,7,68,27,24,13,0
789,1064,157,1,82,30,24,6,0
79,1134,186,13,89,26,33,9,3
790,1474,249,13,129,50,27,11,1
791,2081,306,11,164,68,52,7,0
792,317,44,2,19,10,12,2,0
794,3743,594,32,284,130,119,16,9
795,1083,178,7,80,37,24,16,0
796,15055,2181,60,1062,444,405,117,8
797,857,139,5,74,28,25,10,0
798,1087,164,9,73,50,26,5,1
799,170,22,1,10,3,8,0,0
8,1571,249,2,122,36,59,11,3
80,1874,297,12,139,55,56,16,0
800,812,136,5,66,26,17,8,0
801,1136,185,11,86,28,34,8,0
802,1730,259,13,139,55,37,7,0
803,1737,272,16,132,72,32,13,0
804,2073,330,15,160,50,73,22,6
805,1817,308,11,152,54,44,13,0
806,2011,310,3,145,53,78,11,0
807,2999,514,28,232,114,80,12,2
808,3299,540,29,255,108,78,33,0
809,1467,262,11,107,46,35,11,0
81,2007,352,14,164,80,53,28,2
811,3077,453,29,228,104,77,14,0
813,1866,294,18,138,68,61,12,0
814,1060,161,9,78,35,33,6,0
815,1323,209,8,99,43,31,14,0
816,1372,217,10,98,38,38,9,0
817,2722,422,21,201,88,81,13,7
818,3223,518,26,253,110,103,14,4
819,271,47,1,24,10,7,0,0
82,3233,536,24,260,113,105,25,0
820,1178,186,1,94,31,41,4,0
821,2523,414,16,193,94,72,13,7
822,2649,421,19,215,86,72,14,6
823,2705,453,13,192,74,93,32,4
824,1250,189,13,92,41,36,10,0
825,275,40,1,26,8,4,1,0
826,3138,494,19,233,113,96,12,3
827,1058,170,13,74,41,37,9,0
828,4049,628,21,275,133,132,32,11
829,2484,415,8,177,99,61,30,1
83,2717,412,17,203,106,61,17,1
830,826,122,4,60,26,31,2,0
831,2037,288,4,136,76,45,12,0
832,1200,193,9,98,35,40,10,1
833,1927,299,16,146,70,44,13,0
836,462,72,5,39,22,6,0,0
837,1883,304,8,179,54,40,8,0
838,349,60,1,25,12,8,1,0
839,1379,222,12,102,43,40,5,1
84,882,149,6,87,20,23,3,0
840,844,139,7,78,19,23,3,0
841,642,106,7,49,22,16,7,2
842,420,72,4,40,12,11,2,1
843,1503,230,14,108,48,39,16,0
844,877,131,4,62,30,30,7,0
845,998,146,6,87,26,23,6,0
846,815,142,5,64,25,19,3,0
847,4830,684,38,332,159,126,30,2
848,64,11,1,6,4,0,0,0
849,1625,259,10,130,58,38,12,2
85,3736,629,38,269,118,119,51,7
850,1870,272,11,136,50,47,16,1
851,118,18,1,6,6,2,0,0
852,1368,214,11,93,41,44,7,2
853,258,48,2,21,8,9,4,1
854,3131,484,11,214,96,105,44,0
855,1607,289,7,153,46,37,4,0
856,2722,422,21,201,88,81,13,7
857,588,86,6,42,19,14,3,0
858,1923,313,12,137,55,64,15,5
859,727,116,6,59,22,23,2,0
86,1612,248,6,115,42,54,13,7
860,2506,415,19,195,75,93,17,3
861,1683,270,6,133,65,43,7,3
862,1236,191,10,90,42,31,10,0
863,456,76,5,42,9,11,3,0
864,3562,606,21,259,135,121,37,0
865,3074,469,19,222,87,97,25,0
866,998,153,9,63,29,35,14,1
867,1410,215,14,106,40,32,14,1
868,267,44,2,25,11,6,0,0
869,1182,175,10,78,47,33,11,0
870,269,34,1,18,8,5,1,0
871,2485,395,19,198,85,56,17,1
872,636,100,6,43,20,23,6,0
873,1305,214,14,102,37,51,8,1
874,1060,161,9,78,35,33,6,0
875,2127,309,10,161,72,51,12,1
876,1991,336,12,142,66,70,20,2
877,589,99,7,42,18,20,7,2
878,1934,301,20,146,65,60,7,6
879,3835,621,24,279,112,126,32,7
88,1488,229,9,118,42,36,7,0
880,661,106,6,47,22,16,3,0
881,1530,248,9,125,51,41,13,0
882,1484,223,11,118,49,39,3,1
883,26,3,1,2,1,0,0,0
884,4259,651,36,310,135,121,39,2
885,32,5,1,2,2,1,0,0
886,412,54,3,29,14,8,3,0
887,2128,365,19,165,72,66,13,4
888,729,102,8,49,25,14,10,0
889,959,142,6,67,23,35,7,0
89,5071,807,29,353,146,172,33,4
890,887,148,5,71,30,23,5,1
891,1579,223,12,114,51,30,8,1
892,1246,178,8,80,33,46,5,0
893,704,109,5,53,25,19,2,1
894,746,115,9,51,29,19,3,0
895,3385,497,20,229,110,92,34,3
896,911,158,8,70,35,23,6,0
897,126,21,1,11,7,1,0,0
898,346,55,3,24,8,13,2,1
899,729,102,8,49,25,14,10,0
9,976,151,10,79,35,21,5,0
90,1241,190,7,88,50,27,9,0
900,1356,203,6,103,35,38,8,0
901,851,124,5,60,32,22,4,0
902,1114,174,10,95,33,21,6,0
903,1335,206,5,99,35,44,10,0
904,1975,299,34,151,68,38,10,3
905,1538,246,13,114,42,50,7,3
906,1982,322,14,144,56,64,15,5
907,788,120,5,51,19,26,3,1
908,1799,303,12,154,68,37,10,3
909,2442,384,26,181,59,80,24,0
91,3571,571,28,263,110,121,34,12
910,4996,833,28,394,156,139,20,11
911,752,120,2,53,24,22,6,0
912,702,112,3,53,24,21,8,1
913,1275,214,12,99,35,38,6,5
914,1933,322,17,151,55,39,10,2
915,2064,322,19,168,59,44,9,0
916,1036,160,8,79,30,29,8,0
917,644,100,7,55,20,16,1,0
919,1668,274,10,113,62,50,23,0
92,294,41,1,19,12,5,3,0
920,1417,232,12,104,48,40,20,2
921,1235,181,11,89,37,41,5,1
922,1178,171,10,84,39,20,8,2
923,1205,190,10,103,36,30,6,0
924,4463,737,23,342,141,121,34,0
925,1387,237,12,108,47,24,7,0
926,1981,317,12,155,62,38,15,5
927,5275,859,27,414,146,163,43,6
928,923,159,8,60,30,37,14,1
929,1791,273,17,132,63,45,11,0
93,6229,997,37,508,228,141,39,5
930,128,18,1,12,2,4,0,0
931,2032,332,15,160,78,53,14,4
932,1480,241,9,113,53,42,17,0
933,285,38,1,21,10,4,2,0
934,1782,296,16,127,47,59,11,4
935,510,81,3,32,12,22,5,0
936,1351,230,7,102,51,33,9,0
937,133,21,1,14,3,1,1,0
938,824,142,7,59,26,23,6,1
939,2144,351,18,180,75,44,18,0
94,2223,401,86,197,44,57,13,0
940,340,53,3,25,10,4,2,1
942,976,158,8,87,30,18,9,0
943,38,7,1,6,1,0,0,0
944,178,34,2,17,5,6,0,1
945,343,51,6,28,8,9,1,1
946,1996,319,11,153,74,61,13,2
947,3110,491,17,225,100,115,20,3
948,912,147,7,77,24,22,7,2
949,4996,833,28,394,156,139,20,11
95,1059,157,1,74,31,39,6,0
950,660,112,5,51,23,26,2,0
951,1408,221,21,103,43,50,9,0
952,330,58,4,24,13,12,4,0
953,845,144,5,63,32,20,6,0
954,5252,826,30,375,150,156,52,3
955,275,40,1,26,8,4,1,0
956,2651,423,9,187,82,85,38,0
957,226,32,1,18,5,6,1,0
958,1203,189,7,91,32,37,5,0
959,5365,884,24,431,176,144,33,2
96,264,45,1,21,8,6,2,1
960,116,18,2,8,5,2,1,0
961,5084,819,48,386,162,138,31,7
962,1100,177,10,79,49,20,10,0
963,2077,330,14,166,67,54,9,7
964,4105,657,34,316,154,105,29,3
965,2136,339,15,176,57,59,14,2
966,1875,308,7,144,68,52,21,2
967,340,46,2,25,8,11,1,0
969,863,123,8,65,28,19,6,0
97,138,20,1,11,3,3,2,0
970,1413,236,6,100,31,36,19,1
971,2257,365,18,183,83,50,11,3
972,13956,2242,150,1095,437,436,94,9
973,4122,648,32,318,138,124,35,0
974,530,93,5,47,17,12,1,0
975,2645,429,22,200,89,76,18,3
976,596,101,5,51,25,17,2,0
977,3404,553,16,258,123,90,30,2
978,4523,765,23,382,132,138,29,8
979,2019,293,10,137,72,59,17,0
98,191,33,2,15,2,10,0,0
980,2141,335,14,155,67,56,16,8
981,256,34,2,19,5,6,3,1
982,110,15,1,8,3,4,0,0
984,80,14,1,8,3,2,0,0
985,697,108,4,49,17,26,7,0
986,2292,391,14,206,92,50,14,1
987,1395,229,9,118,48,35,5,0
988,3770,557,19,252,139,90,43,0
989,954,150,6,77,25,18,13,0
990,917,154,6,77,23,33,5,0
991,1244,197,10,92,48,35,10,0
992,664,116,4,58,25,13,4,1
993,4536,777,36,339,147,138,41,6
994,640,100,4,49,21,20,5,1
995,2670,417,14,214,95,67,8,4
996,1377,216,11,97,44,38,12,0
997,1217,206,10,97,47,34,10,2
998,1145,203,7,91,35,40,14,2
999,2040,323,20,156,74,57,10,10
